Fecha,Producto,Categoría,Cantidad,Precio Unitario,Vendedor,Promoción,Hora,EsFinDeSemana,EsFestivo,NombreFestivo
2022-07-27,Disco SSD,Componentes,1,52.35,Ana,Sí,15,0,0,
2024-11-22,Laptop,Electrónica,7,1301.82,Jorge,Sí,17,0,0,
2022-01-28,Tablet,Electrónica,4,579.88,Jorge,No,17,0,0,
2023-11-07,Tablet,Electrónica,5,658.88,María,Sí,19,0,0,
2024-04-20,Monitor,Electrónica,8,591.09,Luisa,Sí,12,1,0,
2023-06-09,Cargador,Accesorios,3,54.9,Pedro,No,20,0,0,
2024-09-01,Laptop,Electrónica,8,745.83,María,No,14,1,0,
2023-07-26,Monitor,Electrónica,4,577.58,María,Sí,14,0,0,
2025-07-05,Tablet,Electrónica,5,1101.33,Pedro,No,10,1,0,
2025-08-31,Laptop,Electrónica,5,870.92,Carlos,Sí,19,1,0,
2025-08-02,Tablet,Electrónica,5,801.55,Luisa,No,9,1,0,
2025-09-09,Laptop,Electrónica,1,1784.17,Carlos,No,20,0,0,
2025-11-11,Mouse,Accesorios,6,33.06,Carlos,No,14,0,0,
2022-12-11,Mouse,Accesorios,5,53.11,Luisa,Sí,9,1,0,
2023-01-07,Audífonos,Accesorios,4,130.51,Carlos,Sí,15,1,0,
2024-07-14,Audífonos,Accesorios,5,101.99,Ana,Sí,20,1,0,
2024-03-14,Laptop,Electrónica,3,1459.43,María,Sí,16,0,0,
2025-02-12,Audífonos,Accesorios,4,146.76,María,No,19,0,0,
2024-06-17,Tablet,Electrónica,3,299.98,Jorge,No,16,0,0,
2024-12-27,Audífonos,Accesorios,7,81.02,Pedro,Sí,12,0,0,
2022-10-29,Monitor,Electrónica,3,569.58,Pedro,Sí,13,1,0,
2023-03-05,Audífonos,Accesorios,7,220.98,Jorge,Sí,13,1,0,
2022-01-15,Cargador,Accesorios,8,30.96,María,Sí,18,1,0,
2023-05-05,Teclado,Accesorios,4,143.76,Ana,No,12,0,0,
2025-04-16,Audífonos,Accesorios,4,43.87,Luisa,No,19,0,0,
2024-09-24,Mouse,Accesorios,5,30.42,María,No,11,0,0,
2022-01-14,Tablet,Electrónica,5,671.59,Pedro,No,17,0,0,
2023-11-30,Monitor,Electrónica,3,460.52,María,Sí,16,0,0,
2023-07-12,Tablet,Electrónica,2,730.8,Jorge,No,18,0,0,
2022-10-04,Disco SSD,Componentes,1,41.19,María,No,18,0,0,
2024-08-17,Disco SSD,Componentes,7,311.35,Ana,Sí,8,1,0,
2024-07-01,Tablet,Electrónica,1,908.38,María,No,12,0,0,
2022-01-03,Teclado,Accesorios,3,21.07,María,Sí,14,0,0,
2024-01-24,Monitor,Electrónica,4,476.34,Ana,No,19,0,0,
2024-12-18,Monitor,Electrónica,5,156.22,Carlos,Sí,9,0,0,
2022-01-08,Cargador,Accesorios,7,15.73,Pedro,Sí,14,1,0,
2023-11-01,Mouse,Accesorios,4,74.56,Jorge,Sí,18,0,0,
2024-10-11,Mouse,Accesorios,3,38.64,Jorge,Sí,17,0,0,
2024-10-09,Disco SSD,Componentes,1,319.6,Jorge,No,8,0,0,
2025-03-16,Tablet,Electrónica,2,536.53,Jorge,No,19,1,0,
2025-05-21,Tablet,Electrónica,3,710.54,Carlos,Sí,18,0,0,
2022-08-24,Disco SSD,Componentes,1,344.92,Pedro,No,20,0,0,
2025-03-07,Tablet,Electrónica,3,592.63,Ana,No,11,0,0,
2025-09-16,Audífonos,Accesorios,1,64.22,Jorge,Sí,19,0,0,
2023-07-30,Disco SSD,Componentes,6,274.24,María,No,19,1,0,
2022-02-27,Tablet,Electrónica,5,1147.37,Jorge,No,18,1,0,
2022-10-21,Teclado,Accesorios,1,67.05,María,Sí,12,0,0,
2024-06-20,Cargador,Accesorios,5,35.18,Jorge,No,20,0,0,
2024-07-18,Tablet,Electrónica,2,389.43,Carlos,Sí,18,0,0,
2024-06-16,Cargador,Accesorios,7,59.26,Ana,No,14,1,0,
2022-10-07,Mouse,Accesorios,2,41.08,Pedro,Sí,18,0,0,
2025-03-07,Audífonos,Accesorios,5,144.16,Pedro,No,12,0,0,
2022-10-10,Tablet,Electrónica,5,586.71,Pedro,No,10,0,0,
2022-01-26,Laptop,Electrónica,5,1238.77,Carlos,No,18,0,0,
2025-08-28,Audífonos,Accesorios,3,44.68,Ana,No,16,0,0,
2022-11-09,Disco SSD,Componentes,6,79.46,Pedro,Sí,11,0,0,
2023-02-12,Disco SSD,Componentes,5,336.73,Carlos,Sí,16,1,0,
2025-09-12,Audífonos,Accesorios,2,85.7,Jorge,No,13,0,0,
2022-02-16,Cargador,Accesorios,4,25.67,Jorge,Sí,11,0,0,
2024-09-08,Cargador,Accesorios,5,51.44,Jorge,No,17,1,0,
2023-02-13,Mouse,Accesorios,4,40.74,Carlos,Sí,19,0,0,
2023-08-04,Tablet,Electrónica,2,1093.74,Carlos,Sí,17,0,0,
2025-05-05,Monitor,Electrónica,2,374.75,Luisa,No,17,0,0,
2024-07-30,Mouse,Accesorios,3,57.08,Luisa,Sí,17,0,0,
2023-02-19,Disco SSD,Componentes,4,310.48,María,No,19,1,0,
2023-08-22,Mouse,Accesorios,3,48.81,María,No,13,0,0,
2022-05-09,Audífonos,Accesorios,3,234.96,María,No,17,0,0,
2025-08-17,Audífonos,Accesorios,4,204.35,Pedro,Sí,12,1,0,
2024-06-17,Monitor,Electrónica,1,267.54,Luisa,No,14,0,0,
2025-02-02,Disco SSD,Componentes,4,147.26,Luisa,Sí,13,1,0,
2025-12-05,Audífonos,Accesorios,4,113.92,Carlos,Sí,19,0,0,
2025-08-23,Teclado,Accesorios,5,131.01,Carlos,Sí,12,1,0,
2022-04-08,Monitor,Electrónica,1,185.79,Ana,No,18,0,0,
2025-08-29,Cargador,Accesorios,5,35.6,Carlos,No,17,0,0,
2022-03-17,Cargador,Accesorios,2,44.63,María,No,16,0,0,
2024-11-08,Audífonos,Accesorios,7,32.84,Ana,No,15,0,0,
2023-03-21,Cargador,Accesorios,4,46.26,María,Sí,8,0,0,
2022-02-22,Disco SSD,Componentes,1,164.62,María,No,13,0,0,
2025-06-18,Cargador,Accesorios,4,35.73,Jorge,No,12,0,0,
2023-12-18,Cargador,Accesorios,7,25.64,Ana,Sí,18,0,0,
2025-04-27,Disco SSD,Componentes,4,169.81,Jorge,Sí,17,1,0,
2023-05-23,Teclado,Accesorios,3,142.09,Jorge,No,15,0,0,
2025-04-26,Monitor,Electrónica,5,164.92,María,Sí,17,1,0,
2022-06-03,Teclado,Accesorios,5,141.63,Pedro,Sí,17,0,0,
2025-10-06,Disco SSD,Componentes,4,131.58,Jorge,Sí,18,0,0,
2023-05-05,Mouse,Accesorios,3,49.42,Jorge,No,8,0,0,
2022-06-09,Teclado,Accesorios,1,52.12,María,Sí,19,0,0,
2023-10-10,Mouse,Accesorios,3,34.17,Luisa,No,11,0,0,
2025-07-08,Teclado,Accesorios,4,109.89,Ana,No,16,0,0,
2025-07-05,Teclado,Accesorios,5,75.95,Ana,No,14,1,0,
2025-11-09,Disco SSD,Componentes,10,295.15,Jorge,Sí,18,1,0,
2025-06-06,Teclado,Accesorios,5,139.01,Pedro,No,20,0,0,
2025-07-22,Monitor,Electrónica,4,480.73,Pedro,No,17,0,0,
2023-05-19,Teclado,Accesorios,3,44.27,Ana,No,19,0,0,
2023-06-10,Laptop,Electrónica,3,1347.36,Luisa,No,11,1,0,
2025-05-06,Teclado,Accesorios,2,104.22,Jorge,No,13,0,0,
2023-03-16,Mouse,Accesorios,2,38.89,María,Sí,20,0,0,
2024-04-23,Tablet,Electrónica,2,1135.46,María,No,8,0,0,
2022-11-05,Cargador,Accesorios,8,52.5,Carlos,Sí,20,1,0,
2022-03-30,Laptop,Electrónica,4,1184.19,Pedro,No,18,0,0,
2023-09-26,Teclado,Accesorios,2,120.95,Jorge,No,8,0,0,
2022-12-03,Cargador,Accesorios,7,34.2,Jorge,No,10,1,0,
2024-11-27,Laptop,Electrónica,5,1600.85,Carlos,Sí,13,0,0,
2024-07-15,Mouse,Accesorios,5,21.06,Pedro,No,19,0,0,
2025-01-26,Monitor,Electrónica,2,194.38,Pedro,No,19,1,0,
2022-07-25,Disco SSD,Componentes,2,76.17,Ana,No,13,0,0,
2022-05-01,Teclado,Accesorios,3,109.26,María,No,11,1,0,
2024-06-22,Laptop,Electrónica,7,1122.07,Jorge,No,12,1,0,
2024-01-16,Disco SSD,Componentes,3,184.11,Ana,No,8,0,0,
2023-01-17,Cargador,Accesorios,4,24.08,Ana,Sí,17,0,0,
2023-03-23,Laptop,Electrónica,4,787.33,Jorge,No,17,0,0,
2024-09-12,Disco SSD,Componentes,4,58.95,Luisa,No,11,0,0,
2022-04-17,Audífonos,Accesorios,5,197.13,Pedro,No,18,1,0,
2024-04-26,Laptop,Electrónica,3,1311.39,Luisa,Sí,20,0,0,
2025-06-23,Monitor,Electrónica,2,506.03,Luisa,No,11,0,0,
2022-08-15,Laptop,Electrónica,5,1072.62,Carlos,No,15,0,0,
2024-06-30,Laptop,Electrónica,7,1613.24,Pedro,No,17,1,0,
2025-05-13,Mouse,Accesorios,3,49.01,Ana,No,20,0,0,
2023-06-17,Tablet,Electrónica,4,279.31,Carlos,Sí,17,1,0,
2023-10-10,Mouse,Accesorios,1,66.52,María,No,20,0,0,
2025-03-11,Disco SSD,Componentes,5,142.53,Jorge,Sí,14,0,0,
2022-09-03,Audífonos,Accesorios,5,270.25,Ana,Sí,17,1,0,
2023-01-20,Mouse,Accesorios,3,56.51,Luisa,Sí,20,0,0,
2023-07-20,Audífonos,Accesorios,2,265.86,Ana,No,12,0,0,
2023-04-20,Cargador,Accesorios,2,49.34,Pedro,No,18,0,0,
2023-12-23,Disco SSD,Componentes,7,306.08,Carlos,No,13,1,0,
2025-11-05,Teclado,Accesorios,6,118.75,Ana,No,19,0,0,
2025-05-23,Teclado,Accesorios,4,51.79,Ana,Sí,17,0,0,
2023-11-06,Monitor,Electrónica,7,463.21,Ana,No,16,0,0,
2025-09-26,Tablet,Electrónica,1,1179.75,Ana,No,12,0,0,
2022-12-30,Cargador,Accesorios,4,54.26,Jorge,Sí,14,0,0,
2024-02-01,Teclado,Accesorios,5,109.48,Jorge,No,16,0,0,
2023-08-04,Tablet,Electrónica,4,1105.61,Luisa,No,12,0,0,
2024-01-03,Laptop,Electrónica,2,1201.73,Pedro,No,18,0,0,
2025-10-14,Laptop,Electrónica,2,1568.21,Jorge,Sí,20,0,0,
2025-03-07,Audífonos,Accesorios,3,203.84,Pedro,No,12,0,0,
2024-11-27,Teclado,Accesorios,9,113.31,Carlos,No,16,0,0,
2023-07-25,Cargador,Accesorios,5,10.47,Jorge,No,20,0,0,
2025-03-29,Monitor,Electrónica,6,400.93,Jorge,No,9,1,0,
2025-06-12,Monitor,Electrónica,2,203.69,Pedro,No,13,0,0,
2023-07-12,Tablet,Electrónica,5,935.47,María,No,14,0,0,
2022-06-15,Cargador,Accesorios,2,42.57,Luisa,Sí,13,0,0,
2022-09-17,Cargador,Accesorios,2,37.69,Jorge,No,20,1,0,
2022-07-16,Laptop,Electrónica,8,1071.05,Carlos,No,19,1,0,
2023-02-19,Disco SSD,Componentes,5,122.04,Luisa,No,13,1,0,
2025-10-06,Tablet,Electrónica,3,858.75,Ana,No,10,0,0,
2023-06-27,Disco SSD,Componentes,5,87.06,María,Sí,20,0,0,
2023-10-06,Cargador,Accesorios,3,30.28,Pedro,No,13,0,0,
2023-10-16,Monitor,Electrónica,2,560.06,Luisa,No,17,0,0,
2022-04-25,Cargador,Accesorios,2,8.71,Jorge,Sí,16,0,0,
2024-10-18,Mouse,Accesorios,1,46.28,Ana,No,9,0,0,
2022-02-14,Audífonos,Accesorios,1,132.73,Luisa,Sí,12,0,1,San Valentín
2022-04-14,Teclado,Accesorios,5,58.78,Pedro,No,19,0,0,
2024-03-22,Audífonos,Accesorios,5,185.54,Carlos,No,16,0,0,
2024-04-26,Teclado,Accesorios,2,80.89,Pedro,No,19,0,0,
2023-05-25,Cargador,Accesorios,4,54.02,Pedro,No,17,0,0,
2023-02-23,Teclado,Accesorios,4,106.37,Ana,No,12,0,0,
2025-10-15,Tablet,Electrónica,1,310.57,Ana,No,17,0,0,
2025-10-13,Tablet,Electrónica,5,1038.33,Pedro,Sí,18,0,0,
2024-10-06,Tablet,Electrónica,7,427.76,Jorge,No,11,1,0,
2023-03-09,Audífonos,Accesorios,3,171.22,Carlos,Sí,17,0,0,
2025-09-09,Audífonos,Accesorios,1,129.42,Luisa,No,12,0,0,
2022-09-14,Mouse,Accesorios,1,69.2,Carlos,Sí,10,0,0,
2024-09-08,Teclado,Accesorios,2,27.26,Ana,Sí,11,1,0,
2024-04-07,Monitor,Electrónica,5,419.34,Jorge,No,10,1,0,
2024-09-25,Monitor,Electrónica,2,222.3,Carlos,No,14,0,0,
2025-07-08,Monitor,Electrónica,1,234.76,Jorge,No,13,0,0,
2022-12-27,Audífonos,Accesorios,4,215.96,Pedro,Sí,19,0,0,
2022-10-17,Monitor,Electrónica,5,311.08,María,No,16,0,0,
2023-11-06,Disco SSD,Componentes,4,289.75,Ana,Sí,17,0,0,
2023-08-11,Teclado,Accesorios,2,128.92,María,No,9,0,0,
2024-12-11,Cargador,Accesorios,6,57.38,María,Sí,19,0,0,
2025-09-03,Cargador,Accesorios,1,39.2,Ana,Sí,19,0,0,
2024-05-26,Laptop,Electrónica,4,840.92,Carlos,Sí,17,1,0,
2022-12-17,Tablet,Electrónica,8,912.52,Pedro,Sí,20,1,0,
2025-09-25,Audífonos,Accesorios,5,131.6,Carlos,Sí,15,0,0,
2023-04-06,Monitor,Electrónica,3,296.93,María,No,20,0,0,
2025-05-19,Laptop,Electrónica,3,1771.98,Jorge,Sí,19,0,0,
2025-12-09,Monitor,Electrónica,5,360.93,Ana,No,18,0,0,
2022-06-18,Disco SSD,Componentes,3,212.14,Pedro,Sí,15,1,0,
2024-10-27,Laptop,Electrónica,7,1793.16,María,No,20,1,0,
2025-02-01,Tablet,Electrónica,6,587.6,Carlos,Sí,12,1,0,
2023-04-23,Disco SSD,Componentes,4,276.13,Luisa,Sí,9,1,0,
2024-06-18,Disco SSD,Componentes,2,166.32,María,No,11,0,0,
2022-11-25,Tablet,Electrónica,5,544.11,Carlos,Sí,8,0,1,Black Friday Simulado
2022-09-22,Teclado,Accesorios,1,57.96,Pedro,No,18,0,0,
2022-01-21,Laptop,Electrónica,3,1145.37,Jorge,Sí,13,0,0,
2024-01-12,Cargador,Accesorios,5,15.2,Pedro,Sí,14,0,0,
2025-07-15,Mouse,Accesorios,5,11.14,María,No,18,0,0,
2022-11-04,Cargador,Accesorios,3,18.51,Jorge,Sí,20,0,0,
2025-11-15,Audífonos,Accesorios,5,92.22,Pedro,No,14,1,0,
2022-05-13,Teclado,Accesorios,1,144.4,Luisa,No,17,0,0,
2025-10-22,Cargador,Accesorios,2,30.65,María,No,12,0,0,
2025-05-03,Cargador,Accesorios,6,33.32,Jorge,Sí,11,1,0,
2024-04-26,Disco SSD,Componentes,5,249.58,María,No,12,0,0,
2023-05-09,Tablet,Electrónica,2,584.5,Ana,Sí,16,0,0,
2025-10-08,Teclado,Accesorios,1,80.15,María,Sí,19,0,0,
2022-01-30,Cargador,Accesorios,3,16.28,María,Sí,10,1,0,
2024-07-01,Laptop,Electrónica,2,1149.86,Jorge,No,20,0,0,
2022-03-08,Laptop,Electrónica,3,1745.97,María,No,18,0,0,
2023-03-13,Audífonos,Accesorios,2,119.28,María,No,16,0,0,
2023-04-09,Teclado,Accesorios,5,111.81,Carlos,Sí,15,1,0,
2022-02-10,Monitor,Electrónica,5,387.89,Luisa,Sí,8,0,0,
2023-06-27,Mouse,Accesorios,5,57.89,María,No,13,0,0,
2024-08-07,Teclado,Accesorios,2,50.44,Pedro,No,19,0,0,
2023-10-08,Audífonos,Accesorios,5,30.45,Pedro,No,12,1,0,
2023-02-10,Audífonos,Accesorios,2,266.92,Ana,No,17,0,0,
2025-08-27,Cargador,Accesorios,1,40.4,Luisa,No,10,0,0,
2025-08-29,Tablet,Electrónica,1,690.85,Ana,Sí,17,0,0,
2022-02-08,Tablet,Electrónica,5,356.66,Ana,Sí,19,0,0,
2023-03-30,Laptop,Electrónica,3,886.93,Jorge,Sí,18,0,0,
2022-07-02,Monitor,Electrónica,8,598.95,Pedro,Sí,9,1,0,
2022-07-29,Mouse,Accesorios,1,74.7,Jorge,Sí,18,0,0,
2022-10-06,Audífonos,Accesorios,5,127.87,Ana,No,13,0,0,
2022-10-12,Audífonos,Accesorios,2,95.1,María,No,17,0,0,
2023-09-25,Tablet,Electrónica,1,282.31,Ana,No,19,0,0,
2023-04-22,Mouse,Accesorios,4,26.99,María,No,13,1,0,
2025-01-30,Disco SSD,Componentes,5,72.19,Carlos,No,13,0,0,
2023-10-14,Teclado,Accesorios,6,140.92,Ana,No,14,1,0,
2022-12-18,Teclado,Accesorios,8,28.48,Carlos,Sí,18,1,0,
2022-12-23,Audífonos,Accesorios,5,106.39,Jorge,Sí,18,0,0,
2024-05-31,Cargador,Accesorios,1,21.95,Luisa,Sí,19,0,0,
2024-06-17,Cargador,Accesorios,1,28.62,Carlos,Sí,16,0,0,
2025-04-25,Teclado,Accesorios,4,148.12,Luisa,No,12,0,0,
2024-01-20,Monitor,Electrónica,7,185.05,María,Sí,17,1,0,
2023-12-19,Laptop,Electrónica,5,1713.51,María,No,20,0,0,
2023-02-28,Monitor,Electrónica,4,564.44,Jorge,No,19,0,0,
2024-06-14,Laptop,Electrónica,2,751.5,Luisa,Sí,9,0,0,
2022-03-22,Disco SSD,Componentes,1,125.52,Carlos,Sí,14,0,0,
2023-04-18,Audífonos,Accesorios,5,174.11,Jorge,Sí,14,0,0,
2022-07-14,Monitor,Electrónica,2,565.54,Luisa,Sí,13,0,0,
2023-08-15,Monitor,Electrónica,4,171.53,Jorge,No,18,0,0,
2025-06-18,Disco SSD,Componentes,2,147.21,Luisa,No,13,0,0,
2025-09-20,Tablet,Electrónica,7,701.18,Luisa,No,14,1,0,
2024-08-17,Cargador,Accesorios,5,45.03,Pedro,No,16,1,0,
2023-11-23,Cargador,Accesorios,8,47.63,Jorge,Sí,9,0,0,
2025-03-06,Audífonos,Accesorios,3,281.76,Jorge,No,11,0,0,
2025-03-07,Disco SSD,Componentes,2,94.15,María,No,12,0,0,
2022-11-17,Disco SSD,Componentes,6,57.27,Luisa,No,20,0,0,
2022-05-13,Teclado,Accesorios,2,93.42,Pedro,No,19,0,0,
2022-08-31,Audífonos,Accesorios,1,261.13,María,Sí,15,0,0,
2023-06-26,Monitor,Electrónica,2,535.9,Carlos,No,11,0,0,
2025-12-05,Disco SSD,Componentes,9,244.2,Pedro,Sí,19,0,0,
2025-06-02,Audífonos,Accesorios,3,220.34,María,Sí,14,0,0,
2022-04-19,Cargador,Accesorios,1,38.51,Carlos,No,14,0,0,
2024-02-14,Disco SSD,Componentes,3,228.73,Jorge,No,19,0,1,San Valentín
2022-11-07,Monitor,Electrónica,5,559.7,Carlos,Sí,17,0,0,
2023-06-28,Cargador,Accesorios,1,19.27,Pedro,Sí,11,0,0,
2023-10-02,Cargador,Accesorios,1,20.23,Pedro,Sí,15,0,0,
2022-03-14,Teclado,Accesorios,4,145.7,Ana,Sí,20,0,0,
2022-01-10,Audífonos,Accesorios,5,287.14,Pedro,No,19,0,0,
2024-08-21,Disco SSD,Componentes,1,238.52,Pedro,No,20,0,0,
2023-01-05,Laptop,Electrónica,4,1396.49,Ana,No,13,0,0,
2025-03-20,Tablet,Electrónica,2,420.81,Jorge,No,14,0,0,
2025-08-13,Audífonos,Accesorios,1,96.12,Ana,No,10,0,0,
2022-09-01,Disco SSD,Componentes,5,62.01,Luisa,Sí,12,0,0,
2023-09-30,Tablet,Electrónica,2,394.56,Pedro,Sí,13,1,0,
2025-03-27,Mouse,Accesorios,2,10.11,Luisa,Sí,15,0,0,
2023-08-06,Disco SSD,Componentes,7,274.23,Pedro,Sí,18,1,0,
2023-11-14,Laptop,Electrónica,3,1159.5,Carlos,Sí,20,0,0,
2024-12-02,Mouse,Accesorios,4,10.35,Carlos,Sí,17,0,0,
2023-02-03,Cargador,Accesorios,3,59.17,Ana,Sí,10,0,0,
2022-10-16,Tablet,Electrónica,6,354.49,Jorge,Sí,19,1,0,
2025-12-31,Laptop,Electrónica,5,1187.61,Pedro,Sí,15,0,0,
2025-12-30,Teclado,Accesorios,3,55.86,Luisa,Sí,8,0,0,
2024-08-04,Disco SSD,Componentes,6,329.84,María,No,19,1,0,
2023-12-04,Disco SSD,Componentes,4,166.96,María,Sí,19,0,0,
2025-11-14,Laptop,Electrónica,5,1437.29,Carlos,No,14,0,0,
2024-09-14,Disco SSD,Componentes,5,237.56,María,Sí,8,1,0,
2025-12-02,Audífonos,Accesorios,5,223.95,Ana,No,14,0,0,
2023-04-01,Laptop,Electrónica,4,1739.31,María,No,20,1,0,
2025-03-07,Monitor,Electrónica,4,277.77,Pedro,No,14,0,0,
2023-10-12,Mouse,Accesorios,1,22.4,Pedro,No,20,0,0,
2024-02-23,Mouse,Accesorios,3,74.98,Ana,Sí,20,0,0,
2023-02-17,Teclado,Accesorios,2,52.45,Carlos,No,17,0,0,
2023-02-08,Tablet,Electrónica,1,497.57,Ana,No,20,0,0,
2025-06-21,Tablet,Electrónica,8,1150.05,Carlos,No,19,1,0,
2025-05-06,Laptop,Electrónica,5,1721.88,Luisa,No,19,0,0,
2022-01-14,Laptop,Electrónica,2,1393.45,Jorge,No,20,0,0,
2025-07-31,Disco SSD,Componentes,1,147.12,Ana,No,19,0,0,
2024-02-21,Disco SSD,Componentes,4,160.8,Ana,No,17,0,0,
2024-11-12,Cargador,Accesorios,6,8.55,Pedro,No,12,0,0,
2025-02-09,Tablet,Electrónica,2,1094.17,Pedro,No,19,1,0,
2025-01-11,Disco SSD,Componentes,6,216.45,María,Sí,15,1,0,
2023-07-02,Mouse,Accesorios,7,38.31,Pedro,Sí,16,1,0,
2025-01-26,Mouse,Accesorios,7,58.15,Jorge,No,20,1,0,
2023-10-15,Disco SSD,Componentes,3,56.21,María,No,15,1,0,
2024-05-14,Audífonos,Accesorios,1,287.3,Carlos,No,20,0,0,
2025-12-06,Disco SSD,Componentes,5,106.62,María,Sí,20,1,0,
2025-09-10,Cargador,Accesorios,2,39.07,María,No,9,0,0,
2025-07-15,Mouse,Accesorios,1,70.68,María,No,18,0,0,
2022-08-24,Cargador,Accesorios,5,58.43,Pedro,No,11,0,0,
2025-02-23,Mouse,Accesorios,2,15.42,Carlos,No,16,1,0,
2024-09-04,Audífonos,Accesorios,5,184.51,Pedro,Sí,19,0,0,
2023-04-24,Teclado,Accesorios,4,138.84,Jorge,Sí,13,0,0,
2025-04-26,Tablet,Electrónica,4,523.22,Pedro,No,19,1,0,
2022-03-27,Monitor,Electrónica,5,457.94,Ana,No,17,1,0,
2025-10-16,Laptop,Electrónica,5,1218.85,Ana,Sí,17,0,0,
2022-04-22,Mouse,Accesorios,5,17.56,Pedro,No,11,0,0,
2024-11-08,Cargador,Accesorios,4,39.23,Carlos,Sí,15,0,0,
2022-03-09,Monitor,Electrónica,4,572.01,Carlos,No,12,0,0,
2024-10-12,Monitor,Electrónica,5,154.98,Pedro,Sí,19,1,0,
2022-10-27,Tablet,Electrónica,5,1092.73,Jorge,No,18,0,0,
2022-12-14,Monitor,Electrónica,3,291.56,Ana,Sí,15,0,0,
2025-09-12,Tablet,Electrónica,1,845.46,Luisa,Sí,12,0,0,
2025-03-05,Audífonos,Accesorios,4,95.29,Pedro,No,20,0,0,
2022-11-13,Monitor,Electrónica,6,363.0,Luisa,Sí,14,1,0,
2022-02-13,Disco SSD,Componentes,5,249.85,Pedro,No,18,1,0,
2022-06-04,Laptop,Electrónica,7,1799.36,María,Sí,13,1,0,
2025-04-27,Audífonos,Accesorios,5,110.28,Luisa,No,18,1,0,
2022-04-26,Cargador,Accesorios,2,52.73,Carlos,No,17,0,0,
2024-05-20,Tablet,Electrónica,3,1069.5,María,No,11,0,0,
2025-06-10,Audífonos,Accesorios,2,290.09,María,Sí,15,0,0,
2023-05-22,Mouse,Accesorios,1,60.2,Jorge,Sí,19,0,0,
2022-06-04,Laptop,Electrónica,4,710.31,Luisa,No,12,1,0,
2024-11-06,Monitor,Electrónica,5,283.22,Ana,No,13,0,0,
2023-02-28,Audífonos,Accesorios,4,39.37,María,No,19,0,0,
2025-12-04,Audífonos,Accesorios,4,187.83,María,Sí,18,0,0,
2022-05-20,Teclado,Accesorios,2,122.3,Ana,Sí,9,0,0,
2022-08-03,Mouse,Accesorios,3,10.19,Ana,Sí,17,0,0,
2022-11-23,Laptop,Electrónica,5,749.42,Carlos,Sí,19,0,0,
2024-03-27,Teclado,Accesorios,5,135.56,Ana,No,13,0,0,
2025-12-30,Disco SSD,Componentes,6,314.05,Jorge,Sí,15,0,0,
2025-03-23,Disco SSD,Componentes,6,128.06,Ana,Sí,13,1,0,
2023-01-02,Teclado,Accesorios,3,98.3,María,No,20,0,0,
2024-07-07,Cargador,Accesorios,5,57.94,Pedro,No,19,1,0,
2023-09-29,Audífonos,Accesorios,5,234.64,Jorge,No,8,0,0,
2022-07-25,Cargador,Accesorios,2,46.77,Luisa,No,15,0,0,
2025-09-21,Monitor,Electrónica,6,592.83,Pedro,Sí,14,1,0,
2025-07-02,Monitor,Electrónica,1,339.0,Carlos,No,19,0,0,
2022-04-28,Teclado,Accesorios,1,96.22,Luisa,Sí,18,0,0,
2023-03-10,Tablet,Electrónica,1,888.74,María,No,13,0,0,
2022-04-30,Disco SSD,Componentes,5,42.72,Luisa,No,12,1,0,
2022-12-09,Disco SSD,Componentes,8,306.68,Luisa,Sí,16,0,0,
2024-04-23,Laptop,Electrónica,1,1707.37,Carlos,No,18,0,0,
2025-10-22,Tablet,Electrónica,4,675.57,Pedro,Sí,17,0,0,
2024-04-10,Tablet,Electrónica,3,1099.36,Carlos,No,12,0,0,
2025-05-13,Tablet,Electrónica,2,450.02,Pedro,No,12,0,0,
2022-01-20,Teclado,Accesorios,5,84.92,Luisa,No,11,0,0,
2024-08-29,Monitor,Electrónica,4,599.54,Ana,Sí,14,0,0,
2025-04-15,Laptop,Electrónica,3,1154.68,Carlos,Sí,13,0,0,
2025-04-07,Laptop,Electrónica,1,774.47,Carlos,Sí,8,0,0,
2023-02-20,Mouse,Accesorios,1,65.84,Luisa,No,10,0,0,
2025-04-07,Audífonos,Accesorios,2,272.07,Ana,No,15,0,0,
2022-09-30,Disco SSD,Componentes,4,106.16,Luisa,No,17,0,0,
2025-02-28,Monitor,Electrónica,2,225.74,María,No,18,0,0,
2025-09-28,Laptop,Electrónica,2,1558.58,Carlos,No,13,1,0,
2023-03-21,Audífonos,Accesorios,1,113.81,Jorge,No,18,0,0,
2025-04-03,Mouse,Accesorios,5,79.76,Jorge,Sí,17,0,0,
2023-10-08,Tablet,Electrónica,7,970.07,Carlos,No,13,1,0,
2024-04-07,Mouse,Accesorios,3,24.11,Pedro,Sí,8,1,0,
2023-11-24,Audífonos,Accesorios,5,81.55,Carlos,No,12,0,0,
2022-01-19,Audífonos,Accesorios,3,198.25,Ana,Sí,8,0,0,
2024-05-25,Monitor,Electrónica,3,594.91,Ana,No,12,1,0,
2022-07-08,Monitor,Electrónica,3,411.99,Jorge,No,10,0,0,
2023-02-18,Monitor,Electrónica,8,505.46,Pedro,No,16,1,0,
2022-03-25,Disco SSD,Componentes,3,64.21,Jorge,Sí,13,0,0,
2025-01-25,Audífonos,Accesorios,5,85.39,Pedro,No,18,1,0,
2022-03-07,Audífonos,Accesorios,4,186.05,Jorge,No,11,0,0,
2022-03-03,Mouse,Accesorios,3,14.95,Carlos,Sí,19,0,0,
