"tarjeta"|"monto"|"comercio"|"fecha"|"tipo"
49|1704.23|"Restaurantes"|2020-05-04|"transaccion"
8|1194.52|"Farmacias"|2020-06-16|"transaccion"
14|1401.77|"Supermercados"|2020-02-10|"transaccion"
81|1167.65|"Restaurantes"|2020-03-07|"transaccion"
30|1210.31|"Restaurantes"|2020-02-06|"transaccion"
22|1255.67|"Restaurantes"|2020-05-10|"transaccion"
7|1993.67|"Tiendas por Departamento"|2020-01-03|"transaccion"
4|1768.21|"Restaurantes"|2020-03-11|"transaccion"
35|1831.32|"Supermercados"|2020-04-26|"transaccion"
4|1048.63|"Tiendas por Departamento"|2020-02-25|"transaccion"
6|2129.2|"Farmacias"|2020-05-09|"transaccion"
82|1344.36|"Farmacias"|2020-04-26|"transaccion"
32|1764.15|"Tiendas por Departamento"|2020-02-05|"transaccion"
31|1307.53|"Supermercados"|2020-01-27|"transaccion"
7|409.34|"Restaurantes"|2020-05-09|"transaccion"
25|1801.82|"Comercio General"|2020-05-07|"transaccion"
9|1928.28|"Comercio General"|2020-04-08|"transaccion"
90|1512.75|"Abarroterias"|2020-06-10|"transaccion"
82|1598.75|"Gasolineras"|2020-02-29|"transaccion"
36|738.6|"Ropa"|2020-03-01|"transaccion"
22|635.3|"Restaurantes"|2020-03-29|"transaccion"
44|2021.5|"Restaurantes"|2020-01-30|"transaccion"
66|1200.56|"Gasolineras"|2020-06-21|"transaccion"
99|1707.85|"Gasolineras"|2020-01-15|"transaccion"
54|1527.23|"Gasolineras"|2020-01-21|"transaccion"
3|1084.26|"Tiendas por Departamento"|2020-05-13|"transaccion"
91|419.57|"Gasolineras"|2020-06-05|"transaccion"
21|1242.06|"Gasolineras"|2020-01-02|"transaccion"
43|1280.84|"Tiendas por Departamento"|2020-06-22|"transaccion"
82|1770.64|"Supermercados"|2020-05-03|"transaccion"
27|883.95|"Supermercados"|2020-01-23|"transaccion"
89|1869.85|"Restaurantes"|2020-04-30|"transaccion"
10|2349.57|"Supermercados"|2020-03-18|"transaccion"
87|1248.64|"Gasolineras"|2020-06-22|"transaccion"
15|2208.02|"Tiendas por Departamento"|2020-04-13|"transaccion"
33|2223.65|"Gasolineras"|2020-06-15|"transaccion"
28|887.17|"Supermercados"|2020-02-08|"transaccion"
64|1789.94|"Restaurantes"|2020-02-22|"transaccion"
94|1382.83|"Restaurantes"|2020-06-07|"transaccion"
1|1245.15|"Comercio General"|2020-06-24|"transaccion"
45|979.57|"Tiendas por Departamento"|2020-04-02|"transaccion"
88|1088.49|"Gasolineras"|2020-03-28|"transaccion"
96|0|"Farmacias"|2020-03-04|"reconciliacion"
28|1511.49|"Farmacias"|2020-04-22|"transaccion"
82|948.71|"Gasolineras"|2020-02-13|"transaccion"
83|1928.07|"Ropa"|2020-02-05|"transaccion"
63|1441.69|"Restaurantes"|2020-05-06|"transaccion"
10|1805.47|"Gasolineras"|2020-04-25|"transaccion"
57|903.85|"Ropa"|2020-01-05|"transaccion"
63|2324.22|"Supermercados"|2020-05-04|"transaccion"
96|1173.22|"Restaurantes"|2020-05-27|"transaccion"
1|2466.17|"Abarroterias"|2020-03-10|"transaccion"
48|963.66|"Restaurantes"|2020-06-13|"transaccion"
41|1898.58|"Restaurantes"|2020-03-06|"transaccion"
11|1450.99|"Supermercados"|2020-01-23|"transaccion"
11|1758.33|"Restaurantes"|2020-01-21|"transaccion"
91|353.01|"Supermercados"|2020-02-10|"transaccion"
57|910.69|"Restaurantes"|2020-02-27|"transaccion"
25|2332.17|"Gasolineras"|2020-04-22|"transaccion"
95|1676.62|"Ropa"|2020-04-06|"transaccion"
59|2489|"Supermercados"|2020-05-02|"transaccion"
66|1174.35|"Ropa"|2020-05-04|"transaccion"
28|1960.43|"Gasolineras"|2020-06-25|"transaccion"
39|2487.52|"Restaurantes"|2020-01-05|"transaccion"
46|1512|"Restaurantes"|2020-02-21|"transaccion"
89|1878.49|"Tiendas por Departamento"|2020-03-24|"transaccion"
79|2099.45|"Supermercados"|2020-05-04|"transaccion"
37|709.34|"Supermercados"|2020-02-03|"transaccion"
97|1194.46|"Supermercados"|2020-06-25|"transaccion"
85|2286.75|"Supermercados"|2020-03-01|"transaccion"
67|1410.4|"Restaurantes"|2020-01-27|"transaccion"
3|2660.7|"Abarroterias"|2020-05-30|"transaccion"
30|747.19|"Restaurantes"|2020-04-17|"transaccion"
29|250.32|"Restaurantes"|2020-03-03|"transaccion"
39|1229.07|"Supermercados"|2020-06-14|"transaccion"
7|850.6|"Gasolineras"|2020-03-14|"transaccion"
39|1738.75|"Restaurantes"|2020-04-13|"transaccion"
66|2544.93|"Supermercados"|2020-05-29|"transaccion"
56|664.9|"Supermercados"|2020-06-30|"transaccion"
80|1423.78|"Restaurantes"|2020-03-16|"transaccion"
7|1119.41|"Restaurantes"|2020-01-02|"transaccion"
5|2365.35|"Abarroterias"|2020-02-15|"transaccion"
5|1470.47|"Supermercados"|2020-04-24|"transaccion"
79|992.69|"Electronicos"|2020-06-08|"transaccion"
97|601.05|"Gasolineras"|2020-01-06|"transaccion"
33|2327.71|"Supermercados"|2020-02-15|"transaccion"
52|1608.11|"Farmacias"|2020-05-26|"transaccion"
61|1347.11|"Supermercados"|2020-03-14|"transaccion"
11|1280.78|"Comercio General"|2020-03-16|"transaccion"
68|2507.04|"Gasolineras"|2020-05-04|"transaccion"
93|1638.64|"Gasolineras"|2020-06-22|"transaccion"
48|1973.18|"Restaurantes"|2020-06-13|"transaccion"
13|1265.16|"Abarroterias"|2020-03-28|"transaccion"
5|559.67|"Supermercados"|2020-01-28|"transaccion"
4|852.48|"Farmacias"|2020-02-07|"transaccion"
94|2291.95|"Restaurantes"|2020-02-14|"transaccion"
79|1440.95|"Gasolineras"|2020-05-10|"transaccion"
5|2327.48|"Farmacias"|2020-06-17|"transaccion"
13|1840.46|"Supermercados"|2020-01-29|"transaccion"
46|592.64|"Supermercados"|2020-04-28|"transaccion"
89|1349.61|"Tiendas por Departamento"|2020-05-29|"transaccion"
16|1018.21|"Tiendas por Departamento"|2020-02-10|"transaccion"
9|286.04|"Restaurantes"|2020-06-14|"transaccion"
42|907|"Comercio General"|2020-04-21|"transaccion"
98|868.34|"Ropa"|2020-05-01|"transaccion"
89|1573.29|"Restaurantes"|2020-01-15|"transaccion"
74|1428.09|"Supermercados"|2020-05-17|"transaccion"
17|686.76|"Ropa"|2020-03-02|"transaccion"
7|902.65|"Comercio General"|2020-03-03|"transaccion"
68|3294.03|"Restaurantes"|2020-06-04|"transaccion"
40|544.35|"Supermercados"|2020-06-05|"transaccion"
29|611|"Supermercados"|2020-03-17|"transaccion"
62|1486.19|"Restaurantes"|2020-04-12|"transaccion"
27|1793.2|"Restaurantes"|2020-04-14|"transaccion"
51|249.14|"Restaurantes"|2020-03-31|"transaccion"
44|1561.13|"Gasolineras"|2020-01-27|"transaccion"
77|2590.58|"Restaurantes"|2020-01-25|"transaccion"
15|1889.33|"Gasolineras"|2020-01-17|"transaccion"
54|471.31|"Supermercados"|2020-04-14|"transaccion"
4|1764.84|"Restaurantes"|2020-05-03|"transaccion"
61|1730.29|"Supermercados"|2020-06-08|"transaccion"
7|1773.22|"Restaurantes"|2020-03-26|"transaccion"
36|1552.62|"Tiendas por Departamento"|2020-06-01|"transaccion"
68|2564.71|"Restaurantes"|2020-05-22|"transaccion"
61|1909.88|"Farmacias"|2020-05-01|"transaccion"
99|1817.03|"Electronicos"|2020-02-14|"transaccion"
68|904.12|"Supermercados"|2020-04-28|"transaccion"
65|1842.05|"Gasolineras"|2020-04-16|"transaccion"
71|1308.91|"Gasolineras"|2020-01-25|"transaccion"
15|975.25|"Supermercados"|2020-01-07|"transaccion"
35|1523.26|"Tiendas por Departamento"|2020-03-04|"transaccion"
70|1217.25|"Restaurantes"|2020-06-19|"transaccion"
9|1860.62|"Gasolineras"|2020-02-07|"transaccion"
29|1547.44|"Supermercados"|2020-02-02|"transaccion"
24|2258.51|"Restaurantes"|2020-01-15|"transaccion"
9|2517.02|"Tiendas por Departamento"|2020-01-11|"transaccion"
49|1634.5|"Restaurantes"|2020-05-01|"transaccion"
62|1739.77|"Restaurantes"|2020-06-14|"transaccion"
29|1847.04|"Farmacias"|2020-03-23|"transaccion"
34|609.2|"Restaurantes"|2020-04-27|"transaccion"
72|1881.29|"Tiendas por Departamento"|2020-03-12|"transaccion"
67|1589.07|"Supermercados"|2020-03-11|"transaccion"
27|1210.81|"Farmacias"|2020-02-07|"transaccion"
14|2186.08|"Farmacias"|2020-06-03|"transaccion"
87|1390.08|"Abarroterias"|2020-03-03|"transaccion"
83|876.89|"Supermercados"|2020-05-14|"transaccion"
60|1546.18|"Farmacias"|2020-01-03|"transaccion"
78|1609.8|"Abarroterias"|2020-02-29|"transaccion"
39|1846.24|"Restaurantes"|2020-03-16|"transaccion"
80|1831.64|"Tiendas por Departamento"|2020-02-02|"transaccion"
69|1866.11|"Supermercados"|2020-06-08|"transaccion"
51|1195.79|"Restaurantes"|2020-03-05|"transaccion"
26|1883.82|"Supermercados"|2020-01-09|"transaccion"
21|1052.68|"Abarroterias"|2020-02-18|"transaccion"
2|733.73|"Restaurantes"|2020-02-04|"transaccion"
76|1906.2|"Ropa"|2020-01-13|"transaccion"
58|2061.74|"Electronicos"|2020-04-14|"transaccion"
22|1315.45|"Gasolineras"|2020-05-11|"transaccion"
24|1058.79|"Gasolineras"|2020-02-24|"transaccion"
2|1685.02|"Supermercados"|2020-02-12|"transaccion"
23|1234.02|"Ropa"|2020-03-07|"transaccion"
42|682.6|"Restaurantes"|2020-02-15|"transaccion"
17|976.53|"Supermercados"|2020-05-08|"transaccion"
65|1251.47|"Restaurantes"|2020-02-22|"transaccion"
81|1174.72|"Supermercados"|2020-02-05|"transaccion"
32|2003.27|"Supermercados"|2020-03-30|"transaccion"
10|1998.64|"Supermercados"|2020-01-08|"transaccion"
1|1025.47|"Electronicos"|2020-04-08|"transaccion"
46|1853.03|"Tiendas por Departamento"|2020-05-08|"transaccion"
54|530.9|"Restaurantes"|2020-06-01|"transaccion"
58|971.6|"Farmacias"|2020-05-01|"transaccion"
52|873.75|"Comercio General"|2020-06-20|"transaccion"
81|1228.23|"Tiendas por Departamento"|2020-06-08|"transaccion"
60|1462.7|"Electronicos"|2020-06-23|"transaccion"
17|1178.11|"Gasolineras"|2020-01-11|"transaccion"
18|1089.47|"Ropa"|2020-01-15|"transaccion"
97|2359.43|"Restaurantes"|2020-01-31|"transaccion"
92|915.14|"Farmacias"|2020-02-06|"transaccion"
67|661.55|"Supermercados"|2020-06-11|"transaccion"
6|1421.17|"Restaurantes"|2020-01-27|"transaccion"
14|2619.41|"Gasolineras"|2020-02-25|"transaccion"
88|1600.29|"Supermercados"|2020-04-05|"transaccion"
32|1059.31|"Abarroterias"|2020-06-19|"transaccion"
63|1517.3|"Supermercados"|2020-01-01|"transaccion"
63|1536.1|"Ropa"|2020-05-09|"transaccion"
43|923.5|"Gasolineras"|2020-06-28|"transaccion"
38|1414.88|"Gasolineras"|2020-02-03|"transaccion"
23|1802.84|"Restaurantes"|2020-05-27|"transaccion"
93|0|"Supermercados"|2020-02-16|"reconciliacion"
91|2319.95|"Gasolineras"|2020-02-06|"transaccion"
41|0|"Supermercados"|2020-04-26|"reconciliacion"
46|1547.46|"Gasolineras"|2020-01-24|"transaccion"
94|804.58|"Gasolineras"|2020-03-30|"transaccion"
5|386.44|"Supermercados"|2020-06-18|"transaccion"
57|1700.36|"Supermercados"|2020-06-12|"transaccion"
26|1572.17|"Restaurantes"|2020-06-26|"transaccion"
48|1010.27|"Comercio General"|2020-06-16|"transaccion"
66|1449.77|"Supermercados"|2020-06-27|"transaccion"
66|1706.46|"Supermercados"|2020-01-01|"transaccion"
31|2213.93|"Supermercados"|2020-01-06|"transaccion"
40|2719.49|"Gasolineras"|2020-05-02|"transaccion"
70|1354.08|"Restaurantes"|2020-03-16|"transaccion"
85|2320.09|"Supermercados"|2020-05-06|"transaccion"
84|2362.25|"Comercio General"|2020-03-16|"transaccion"
88|1843.02|"Comercio General"|2020-04-05|"transaccion"
74|2317.09|"Restaurantes"|2020-06-10|"transaccion"
45|1618.78|"Supermercados"|2020-02-10|"transaccion"
25|365.66|"Restaurantes"|2020-06-13|"transaccion"
6|1637.71|"Supermercados"|2020-04-30|"transaccion"
69|913.19|"Gasolineras"|2020-04-13|"transaccion"
94|1826.04|"Gasolineras"|2020-06-08|"transaccion"
90|1136.36|"Ropa"|2020-03-22|"transaccion"
31|0|"Comercio General"|2020-01-18|"reconciliacion"
46|1330.12|"Tiendas por Departamento"|2020-01-21|"transaccion"
29|1141.46|"Restaurantes"|2020-01-02|"transaccion"
25|2306.51|"Electronicos"|2020-06-03|"transaccion"
47|742.6|"Ropa"|2020-04-20|"transaccion"
56|2114.23|"Supermercados"|2020-06-08|"transaccion"
26|649.48|"Abarroterias"|2020-05-30|"transaccion"
79|1680.87|"Gasolineras"|2020-04-04|"transaccion"
85|645.61|"Supermercados"|2020-04-18|"transaccion"
7|1814|"Supermercados"|2020-05-16|"transaccion"
55|1317.62|"Supermercados"|2020-02-12|"transaccion"
94|1407.69|"Supermercados"|2020-05-29|"transaccion"
56|2011.91|"Comercio General"|2020-05-20|"transaccion"
54|2096.21|"Gasolineras"|2020-06-26|"transaccion"
98|2180.71|"Supermercados"|2020-05-20|"transaccion"
51|2200.38|"Supermercados"|2020-03-20|"transaccion"
92|1438.36|"Restaurantes"|2020-05-01|"transaccion"
24|2334.8|"Abarroterias"|2020-05-10|"transaccion"
96|1751.65|"Comercio General"|2020-06-15|"transaccion"
81|1696.52|"Supermercados"|2020-01-17|"transaccion"
9|1607.15|"Comercio General"|2020-03-19|"transaccion"
56|670.9|"Supermercados"|2020-03-23|"transaccion"
20|655.89|"Tiendas por Departamento"|2020-04-24|"transaccion"
73|1903.98|"Supermercados"|2020-04-16|"transaccion"
3|1484.62|"Restaurantes"|2020-05-21|"transaccion"
41|2329.4|"Gasolineras"|2020-03-14|"transaccion"
91|314.13|"Supermercados"|2020-04-30|"transaccion"
71|2735.42|"Restaurantes"|2020-02-27|"transaccion"
64|931|"Abarroterias"|2020-03-12|"transaccion"
87|2422.39|"Restaurantes"|2020-04-15|"transaccion"
47|1399.3|"Supermercados"|2020-05-24|"transaccion"
84|1338.39|"Abarroterias"|2020-02-24|"transaccion"
47|234.39|"Supermercados"|2020-05-12|"transaccion"
29|118.09|"Supermercados"|2020-01-07|"transaccion"
11|1420.31|"Gasolineras"|2020-03-21|"transaccion"
46|2900.19|"Restaurantes"|2020-03-23|"transaccion"
16|2113.81|"Restaurantes"|2020-03-17|"transaccion"
50|1136.28|"Supermercados"|2020-02-05|"transaccion"
90|1447.11|"Supermercados"|2020-02-08|"transaccion"
26|1847.41|"Restaurantes"|2020-05-06|"transaccion"
11|2115.13|"Restaurantes"|2020-03-06|"transaccion"
32|631.1|"Supermercados"|2020-03-13|"transaccion"
15|1338.96|"Restaurantes"|2020-01-13|"transaccion"
91|577.19|"Gasolineras"|2020-05-08|"transaccion"
59|330.81|"Ropa"|2020-04-18|"transaccion"
64|1604.05|"Gasolineras"|2020-05-04|"transaccion"
95|1866.15|"Supermercados"|2020-02-11|"transaccion"
49|1428.88|"Comercio General"|2020-02-24|"transaccion"
87|2058.43|"Supermercados"|2020-06-29|"transaccion"
43|1359.66|"Supermercados"|2020-04-30|"transaccion"
8|2368.28|"Ropa"|2020-01-14|"transaccion"
2|2580.1|"Electronicos"|2020-01-17|"transaccion"
79|1491.4|"Supermercados"|2020-04-06|"transaccion"
85|1702.81|"Supermercados"|2020-05-04|"transaccion"
75|0|"Supermercados"|2020-01-26|"reconciliacion"
65|1949.54|"Gasolineras"|2020-04-14|"transaccion"
24|1073.4|"Restaurantes"|2020-04-23|"transaccion"
36|2362.42|"Supermercados"|2020-05-31|"transaccion"
23|3188.87|"Tiendas por Departamento"|2020-02-21|"transaccion"
57|417.19|"Farmacias"|2020-01-20|"transaccion"
27|1331.06|"Comercio General"|2020-06-02|"transaccion"
59|2337.47|"Ropa"|2020-02-13|"transaccion"
12|2380.08|"Gasolineras"|2020-03-24|"transaccion"
86|1566.26|"Supermercados"|2020-01-20|"transaccion"
66|1929.21|"Supermercados"|2020-03-01|"transaccion"
17|1597.93|"Restaurantes"|2020-03-18|"transaccion"
27|2027.55|"Electronicos"|2020-04-04|"transaccion"
25|1515.44|"Gasolineras"|2020-01-01|"transaccion"
57|598.25|"Restaurantes"|2020-05-14|"transaccion"
74|3305.13|"Farmacias"|2020-06-28|"transaccion"
24|1014.53|"Farmacias"|2020-06-17|"transaccion"
4|909.06|"Restaurantes"|2020-05-24|"transaccion"
50|1107.06|"Restaurantes"|2020-05-16|"transaccion"
14|2052.96|"Gasolineras"|2020-03-11|"transaccion"
70|2842.97|"Supermercados"|2020-03-20|"transaccion"
66|1584.51|"Supermercados"|2020-02-05|"transaccion"
96|497.64|"Farmacias"|2020-05-31|"transaccion"
43|923.84|"Supermercados"|2020-05-04|"transaccion"
11|1404.08|"Supermercados"|2020-05-09|"transaccion"
22|1241.3|"Restaurantes"|2020-06-30|"transaccion"
19|718.38|"Gasolineras"|2020-02-03|"transaccion"
68|1143.75|"Supermercados"|2020-05-15|"transaccion"
97|1116.29|"Ropa"|2020-02-10|"transaccion"
40|51.9|"Farmacias"|2020-04-05|"transaccion"
36|1104.26|"Comercio General"|2020-06-10|"transaccion"
77|387.24|"Supermercados"|2020-05-13|"transaccion"
41|1551.15|"Restaurantes"|2020-02-13|"transaccion"
83|787|"Gasolineras"|2020-02-23|"transaccion"
90|1215.55|"Gasolineras"|2020-04-25|"transaccion"
58|2281.73|"Gasolineras"|2020-06-11|"transaccion"
12|1901.17|"Comercio General"|2020-03-14|"transaccion"
81|1195.06|"Supermercados"|2020-01-16|"transaccion"
54|1192.32|"Tiendas por Departamento"|2020-03-06|"transaccion"
50|1669.53|"Restaurantes"|2020-05-23|"transaccion"
95|1568.82|"Gasolineras"|2020-02-22|"transaccion"
1|898.82|"Comercio General"|2020-06-18|"transaccion"
91|2433.48|"Supermercados"|2020-02-19|"transaccion"
70|998.92|"Restaurantes"|2020-03-06|"transaccion"
50|1151.22|"Gasolineras"|2020-02-12|"transaccion"
30|1327.9|"Abarroterias"|2020-03-07|"transaccion"
93|1852.24|"Restaurantes"|2020-02-26|"transaccion"
22|2519.35|"Restaurantes"|2020-04-02|"transaccion"
11|1680.47|"Restaurantes"|2020-01-03|"transaccion"
45|700.87|"Supermercados"|2020-05-23|"transaccion"
18|2281.03|"Electronicos"|2020-02-23|"transaccion"
14|1048.24|"Supermercados"|2020-01-23|"transaccion"
73|1004.46|"Farmacias"|2020-05-31|"transaccion"
71|1904.91|"Restaurantes"|2020-05-14|"transaccion"
84|1694.49|"Supermercados"|2020-01-24|"transaccion"
65|2644.91|"Gasolineras"|2020-03-30|"transaccion"
39|1303.81|"Supermercados"|2020-06-20|"transaccion"
83|1525|"Restaurantes"|2020-01-19|"transaccion"
56|669.38|"Supermercados"|2020-01-26|"transaccion"
89|2240.22|"Restaurantes"|2020-03-05|"transaccion"
74|1532.33|"Comercio General"|2020-05-07|"transaccion"
3|1785.39|"Supermercados"|2020-03-02|"transaccion"
37|2341.04|"Tiendas por Departamento"|2020-05-21|"transaccion"
9|2573.92|"Restaurantes"|2020-02-18|"transaccion"
32|2240.52|"Restaurantes"|2020-06-15|"transaccion"
29|2011.58|"Gasolineras"|2020-05-16|"transaccion"
62|2258.7|"Supermercados"|2020-02-11|"transaccion"
14|1319.22|"Abarroterias"|2020-03-28|"transaccion"
27|1270.84|"Gasolineras"|2020-01-31|"transaccion"
64|1558.72|"Restaurantes"|2020-06-29|"transaccion"
43|1652.96|"Restaurantes"|2020-05-25|"transaccion"
12|1781.8|"Abarroterias"|2020-03-12|"transaccion"
47|1910.87|"Supermercados"|2020-02-22|"transaccion"
30|2318.64|"Restaurantes"|2020-04-18|"transaccion"
81|1214.06|"Electronicos"|2020-05-12|"transaccion"
87|2232.49|"Farmacias"|2020-06-03|"transaccion"
39|2285|"Supermercados"|2020-04-04|"transaccion"
10|1328.45|"Restaurantes"|2020-04-01|"transaccion"
32|1221.87|"Tiendas por Departamento"|2020-06-01|"transaccion"
82|1560.45|"Supermercados"|2020-01-03|"transaccion"
40|2616.86|"Supermercados"|2020-03-04|"transaccion"
25|1406.48|"Ropa"|2020-06-26|"transaccion"
2|1243.2|"Gasolineras"|2020-05-26|"transaccion"
17|2173.78|"Tiendas por Departamento"|2020-06-19|"transaccion"
53|2597.93|"Supermercados"|2020-06-10|"transaccion"
53|460.38|"Farmacias"|2020-04-11|"transaccion"
63|1417.22|"Supermercados"|2020-03-22|"transaccion"
17|807.89|"Ropa"|2020-01-06|"transaccion"
98|1250.63|"Gasolineras"|2020-05-13|"transaccion"
4|2923.2|"Tiendas por Departamento"|2020-03-08|"transaccion"
48|1497.57|"Supermercados"|2020-06-28|"transaccion"
67|1753|"Restaurantes"|2020-01-18|"transaccion"
4|2294.92|"Gasolineras"|2020-05-25|"transaccion"
42|2727.32|"Gasolineras"|2020-05-16|"transaccion"
92|1305.34|"Supermercados"|2020-05-02|"transaccion"
64|980.65|"Farmacias"|2020-05-27|"transaccion"
94|2090.49|"Supermercados"|2020-03-09|"transaccion"
25|742.46|"Supermercados"|2020-03-07|"transaccion"
4|1398.58|"Restaurantes"|2020-01-18|"transaccion"
91|1318.08|"Abarroterias"|2020-05-27|"transaccion"
12|1425.15|"Gasolineras"|2020-05-20|"transaccion"
89|1897.77|"Supermercados"|2020-05-04|"transaccion"
25|1159.58|"Farmacias"|2020-06-28|"transaccion"
16|624.61|"Supermercados"|2020-04-17|"transaccion"
51|1559.77|"Supermercados"|2020-04-03|"transaccion"
79|2169.03|"Restaurantes"|2020-06-19|"transaccion"
24|1877.34|"Gasolineras"|2020-04-29|"transaccion"
42|1119.21|"Supermercados"|2020-03-22|"transaccion"
66|1188.27|"Gasolineras"|2020-01-15|"transaccion"
4|1934.62|"Supermercados"|2020-04-02|"transaccion"
62|1645.47|"Abarroterias"|2020-01-07|"transaccion"
80|1845.78|"Restaurantes"|2020-06-24|"transaccion"
100|478.39|"Tiendas por Departamento"|2020-02-06|"transaccion"
54|1827.5|"Supermercados"|2020-04-24|"transaccion"
37|1786.73|"Abarroterias"|2020-05-27|"transaccion"
29|1483.06|"Restaurantes"|2020-03-18|"transaccion"
18|394.93|"Comercio General"|2020-03-01|"transaccion"
34|1821.21|"Comercio General"|2020-05-17|"transaccion"
16|783.14|"Abarroterias"|2020-03-06|"transaccion"
86|1095.82|"Tiendas por Departamento"|2020-06-22|"transaccion"
39|1030.49|"Supermercados"|2020-06-28|"transaccion"
60|1585.94|"Restaurantes"|2020-04-10|"transaccion"
47|1607.06|"Farmacias"|2020-05-10|"transaccion"
6|316.96|"Comercio General"|2020-05-12|"transaccion"
23|1514.53|"Comercio General"|2020-06-25|"transaccion"
20|1396.8|"Supermercados"|2020-02-22|"transaccion"
46|1867.64|"Supermercados"|2020-05-11|"transaccion"
53|1366.61|"Restaurantes"|2020-02-05|"transaccion"
25|1448.02|"Supermercados"|2020-03-01|"transaccion"
99|1975.94|"Supermercados"|2020-02-15|"transaccion"
19|477.51|"Supermercados"|2020-05-26|"transaccion"
74|1050.51|"Gasolineras"|2020-02-26|"transaccion"
55|1719.98|"Tiendas por Departamento"|2020-05-19|"transaccion"
90|638.44|"Supermercados"|2020-03-29|"transaccion"
21|2329.58|"Electronicos"|2020-03-28|"transaccion"
97|1866.99|"Supermercados"|2020-01-05|"transaccion"
92|1584.84|"Comercio General"|2020-04-07|"transaccion"
11|3015.29|"Gasolineras"|2020-02-01|"transaccion"
64|1602.07|"Electronicos"|2020-01-29|"transaccion"
